cliente_id,nombre,email,telefono,documento,fecha_nacimiento,edad,sexo,ciudad,barrio,direccion,latitud,longitud,estrato,ocupacion,ingresos_mensuales,dispositivo,ip,pais_residencia,canal_adquisicion,origen_dato,fecha_autorizacion,consentimiento_marketing,visitas_web,productos_vistos,categoria_top,compras_6m,monto_compras,fecha_ultima_compra,compras_farmacia_6m,entrega_asistida,busquedas_maternidad,score_riesgo_interno,segmento,churn
DM-01216,Daniela Beltran,daniela.beltran695@datamail.co,3974653112,SYN-34293565,1972-01-01,54,M,Barranquilla,Simon Bolivar,Diagonal 166 # 41-32,10.934,-74.78398,5.0,Administrador/a,,iOS,89.155.209.245,Colombia,publicidad_pagada,entrega_domicilio,2023-09-18,0,10,13,moda,0,0.0,2025-10-25,2,0,0,94,critico,1
DM-00474,Paula Castro,paula.castro72@webmail.net,3954916822,SYN-72321785,1996-12-31,29,F,Cali,Aguablanca,Diagonal 90 # 89-42,3.43109,-76.54642,4.0,Enfermero/a,,Android,171.64.214.112,Colombia,publicidad_pagada,programa_fidelizacion,2022-09-13,1,17,28,deportes,5,984000.0,2026-05-29,1,0,0,14,fiel,0
DM-01463,Camila Arango,camila.arango910@mail.co,3782012121,SYN-67049261,2006-01-01,20,M,Bogota,Teusaquillo,Transversal 152 # 75-17,4.60245,-74.08726,3.0,Pensionado/a,4220000.0,iOS,74.34.110.156,Colombia,redes_sociales,programa_fidelizacion,2026-01-15,1,15,44,hogar,2,145000.0,2026-07-02,3,0,1,2,fiel,0
DM-00862,Oscar Castro,oscar.castro50@miemail.com,3176364204,SYN-30455921,1984-01-01,42,M,Bogota,Teusaquillo,Carrera 24 # 90-86,4.66663,-74.06888,1.0,Contador/a,1650000.0,iOS,32.80.56.81,Colombia,busqueda_organica,programa_fidelizacion,2024-11-14,1,14,23,salud_bienestar,2,268000.0,2026-03-17,6,0,0,60,en_riesgo,1
DM-00072,Sandra Peralta,sandra.peralta158@webmail.net,3421256965,SYN-71699739,1988-01-01,38,M,Cartagena,Bocagrande,Transversal 134 # 86-17,10.3627,-75.46527,3.0,Independiente,3650000.0,Windows,175.64.130.218,Colombia,publicidad_pagada,lista_comprada_tercero,,0,20,28,moda,3,570000.0,2026-03-28,0,1,1,45,estable,0
DM-01096,Natalia Peralta,natalia.peralta468@miemail.com,3457841231,SYN-74841291,1967-01-01,59,F,Medellin,Belen,Calle 166 # 55-90,6.25369,-75.62167,4.0,Independiente,1940000.0,iOS,40.116.21.61,Colombia,busqueda_organica,programa_fidelizacion,2023-07-10,0,8,8,libros,1,131000.0,2026-04-10,0,1,0,59,en_riesgo,1
DM-01480,Santiago Lozano,santiago.lozano835@miemail.com,3949789259,SYN-99610979,1976-12-31,49,Otro,Cartagena,Bocagrande,Calle 170 # 96-82,10.37513,-75.50467,1.0,Pensionado/a,1800000.0,macOS,131.180.130.29,Colombia,marketplace,facturacion,2024-12-03,0,15,30,bebe_maternidad,0,0.0,2025-09-14,0,0,3,57,en_riesgo,1
DM-00617,Liliana Riveros,liliana.riveros835@webmail.net,3117734198,SYN-82092135,1963-01-01,63,M,Cartagena,El Pozon,Diagonal 163 # 82-35,10.38624,-75.4833,3.0,Enfermero/a,2080000.0,iOS,73.11.133.100,Colombia,marketplace,facturacion,2022-09-21,0,17,49,tecnologia,3,664000.0,2026-04-06,1,0,0,90,critico,1
DM-00151,Sandra Moreno,sandra.moreno532@webmail.net,3536833775,SYN-31027618,1987-01-01,39,M,Manizales,Chipre,Carrera 17 # 85-91,5.09865,-75.45902,3.0,Disenador/a,1370000.0,Linux,197.40.49.18,Colombia,busqueda_organica,facturacion,2023-07-11,0,26,28,bebe_maternidad,8,492000.0,2026-05-18,1,0,3,29,fiel,0
DM-00690,Lorena Vargas,lorena.vargas59@webmail.net,3886032592,SYN-21893314,1986-01-01,40,F,Villavicencio,Centro,Diagonal 10 # 67-82,4.17814,-73.64514,3.0,Disenador/a,3040000.0,Android,16.16.39.116,Colombia,publicidad_pagada,entrega_domicilio,2026-03-02,0,16,39,deportes,5,603000.0,2026-04-18,2,0,1,43,estable,0
DM-01257,Camila Guerrero,camila.guerrero893@mail.co,3026215269,SYN-75898984,2004-01-01,22,M,Santa Marta,El Rodadero,Diagonal 80 # 10-11,11.25261,-74.20284,2.0,Contador/a,2010000.0,Android,59.133.93.7,Colombia,busqueda_organica,registro_cuenta,2025-08-18,0,24,78,hogar,3,208000.0,2026-04-16,1,0,0,50,estable,1
DM-01042,Nicolas Cifuentes,nicolas.cifuentes19@mail.co,3459006853,SYN-40385358,1988-01-01,38,F,Medellin,Laureles,Diagonal 63 # 53-39,6.27302,-75.54984,4.0,,1780000.0,Android,61.221.68.183,Colombia,referido,facturacion,2023-06-12,0,13,24,hogar,5,1019000.0,2026-07-07,0,0,1,43,estable,0
DM-00452,Julian Beltran,julian.beltran576@correo.com,3549926108,SYN-22032002,2004-12-31,21,F,Cali,San Fernando,Calle 153 # 14-58,3.47684,-76.53597,2.0,Administrador/a,1790000.0,Android,147.115.4.76,Colombia,marketplace,entrega_domicilio,2026-07-25,1,11,28,hogar,2,399000.0,2026-05-16,0,0,0,42,estable,0
DM-00089,Ricardo Naranjo,ricardo.naranjo898@miemail.com,3488311127,SYN-30277075,1974-01-01,52,F,Bucaramanga,Real de Minas,Calle 26 # 72-33,7.05886,-73.16678,4.0,Tecnico/a,2850000.0,Android,73.223.170.202,Colombia,busqueda_organica,facturacion,2026-03-03,0,20,26,tecnologia,8,859000.0,2026-07-03,3,0,1,43,estable,0
DM-01117,Alvaro Barrios,alvaro.barrios369@webmail.net,3043205101,SYN-10874460,1970-01-01,56,F,Santa Marta,Gaira,Calle 55 # 71-53,11.21788,-74.20607,5.0,Enfermero/a,5940000.0,Android,78.136.122.160,Colombia,busqueda_organica,entrega_domicilio,2026-03-15,0,20,43,salud_bienestar,0,0.0,2025-11-14,5,0,0,54,estable,1
DM-00543,Camila Vargas,camila.vargas135@miemail.com,3510793831,SYN-97969169,1972-01-01,54,F,Cartagena,Manga,Diagonal 10 # 23-97,10.36649,-75.51186,5.0,Independiente,4400000.0,Android,113.255.119.80,Colombia,busqueda_organica,entrega_domicilio,2024-11-13,1,14,24,moda,4,561000.0,2026-02-28,2,0,1,6,fiel,1
DM-00646,Felipe Vargas,felipe.vargas647@datamail.co,3978941766,SYN-77336647,1992-12-31,33,F,Villavicencio,Porfia,Carrera 41 # 95-26,4.1691,-73.62954,4.0,Estudiante,3930000.0,iOS,144.142.198.163,Colombia,email_marketing,lista_comprada_tercero,,0,17,21,salud_bienestar,6,579000.0,2026-06-12,2,0,0,34,fiel,0
DM-00034,Sofia Ospina,sofia.ospina450@correo.com,3181474967,SYN-36139929,2007-01-01,19,M,Pasto,Aranda,Transversal 124 # 69-18,1.24898,-77.28331,3.0,Enfermero/a,3440000.0,Windows,102.40.193.1,Colombia,busqueda_organica,facturacion,2023-08-10,0,18,54,salud_bienestar,0,0.0,2026-02-21,2,0,1,65,en_riesgo,1
DM-01114,Oscar Beltran,oscar.beltran210@mail.co,343-448-5604,SYN-94007317,1982-01-01,44,F,Barranquilla,Simon Bolivar,Transversal 14 # 37-28,10.94815,-74.74686,2.0,Abogado/a,1220000.0,macOS,222.232.95.62,Colombia,publicidad_pagada,programa_fidelizacion,2023-03-20,1,15,14,salud_bienestar,1,144000.0,2026-06-22,5,0,0,100,critico,1
DM-00306,Oscar Cardenas,oscar.cardenas819@mail.co,3972231436,SYN-36500750,2000-12-31,25,F,Barranquilla,El Prado,Transversal 113 # 18-29,11.00356,-74.77015,1.0,Contador/a,1110000.0,Windows,199.214.241.114,Colombia,busqueda_organica,facturacion,2024-01-20,0,18,46,hogar,4,1015000.0,2026-04-11,0,0,0,53,estable,0
DM-00694,Sebastian Riveros,sebastian.riveros788@miemail.com,3568298735,SYN-31684514,2003-01-01,23,F,Villavicencio,Porfia,Carrera 126 # 73-84,4.16973,-73.65617,2.0,Ingeniero/a,3110000.0,Android,23.101.216.176,Colombia,publicidad_pagada,entrega_domicilio,2026-02-28,0,19,36,tecnologia,1,107000.0,2026-03-11,1,0,0,44,estable,1
DM-01337,Oscar Trujillo,oscar.trujillo692@webmail.net,3910211695,SYN-23354069,1998-01-01,28,M,Cali,Granada,Carrera 11 # 4-71,3.4723,-76.5172,5.0,Administrador/a,8620000.0,iOS,117.67.139.151,Colombia,redes_sociales,enriquecimiento_web,,0,19,46,tecnologia,2,288000.0,2026-05-06,1,0,0,44,estable,0
DM-00093,Mateo Gomez,mateo.gomez537@webmail.net,3853304885,SYN-84516464,1974-01-01,52,M,Cali,Granada,Carrera 82 # 96-53,3.42807,-76.53216,4.0,Docente,3420000.0,Android,127.217.43.31,Colombia,email_marketing,facturacion,2025-10-14,0,9,21,tecnologia,1,103000.0,2026-08-10,2,0,0,54,estable,0
DM-00539,Camila Peralta,camila.peralta450@mail.co,3883829295,SYN-28134350,2008-01-01,18,F,Medellin,Belen,Transversal 151 # 39-88,6.24751,-75.59918,1.0,Tecnico/a,990000.0,Windows,208.63.184.243,Colombia,referido,registro_cuenta,2023-08-12,0,17,52,hogar,6,1139000.0,2026-04-24,3,0,0,23,fiel,0
DM-01069,Juan Mendoza,juan.mendoza214@datamail.co,3676185332,SYN-71724752,1983-01-01,43,Otro,Cali,Granada,Transversal 77 # 9-86,3.49326,-76.51699,3.0,Enfermero/a,2010000.0,Android,181.148.94.120,Colombia,redes_sociales,registro_cuenta,2025-05-05,1,13,37,tecnologia,3,293000.0,2026-08-26,2,0,0,42,estable,0
DM-01422,Camila Zapata,camila.zapata446@webmail.net,3565549574,SYN-93258534,1988-12-31,37,M,Cali,Ciudad Jardin,Transversal 10 # 35-49,3.39405,-76.53889,3.0,Comerciante,1580000.0,Windows,140.61.225.181,Colombia,busqueda_organica,registro_cuenta,2022-11-03,0,12,39,libros,0,0.0,2025-12-08,0,0,0,74,en_riesgo,0
DM-00900,Oscar Martinez,oscar.martinez532@webmail.net,3373075183,SYN-75600759,1976-12-31,49,F,Bogota,Suba,Transversal 23 # 61-67,4.61656,-74.09865,3.0,Abogado/a,3220000.0,Windows,42.9.74.58,Estados Unidos,publicidad_pagada,facturacion,2022-08-24,0,22,71,tecnologia,2,157000.0,2026-03-25,1,0,0,41,estable,0
DM-01456,Nicolas Riveros,nicolas.riveros730@miemail.com,3548710645,SYN-89602724,1978-01-01,48,Otro,Bogota,Chapinero,Transversal 135 # 9-60,4.63771,-74.042,5.0,Administrador/a,7910000.0,Android,189.151.147.181,Colombia,referido,programa_fidelizacion,2026-02-12,1,16,53,deportes,1,306000.0,2026-08-25,4,0,0,36,estable,0
DM-00726,Esteban Pineda,esteban.pineda102@datamail.co,3888163106,SYN-26104521,1962-01-01,64,F,Pereira,Cuba,Transversal 165 # 13-87,4.76276,-75.65938,1.0,Ingeniero/a,,Android,47.67.95.167,Colombia,busqueda_organica,entrega_domicilio,2025-06-29,0,18,16,supermercado,5,424000.0,2026-08-06,0,0,0,5,fiel,0
DM-00533,Esteban Cardenas,esteban.cardenas189@miemail.com,3715922275,SYN-29206133,1982-01-01,44,F,Barranquilla,El Prado,Carrera 25 # 28-55,10.98826,-74.77929,4.0,Abogado/a,3450000.0,Android,59.248.191.30,Colombia,busqueda_organica,registro_cuenta,2024-07-08,0,10,14,salud_bienestar,3,265000.0,2026-04-24,2,0,1,40,estable,0
DM-00360,Paula Lozano,paula.lozano948@webmail.net,3134570800,SYN-43218620,2008-01-01,18,F,Cartagena,Manga,Diagonal 31 # 71-73,10.38419,-75.4514,6.0,Docente,10790000.0,Android,192.35.237.78,Colombia,marketplace,facturacion,2023-02-18,1,12,18,salud_bienestar,1,362000.0,2026-04-25,6,0,3,52,estable,0
DM-00040,Daniela Mendoza,daniela.mendoza478@datamail.co,3488442736,SYN-39286191,1992-01-01,34,F,Bogota,Engativa,Carrera 141 # 88-84,4.61327,-74.0806,3.0,Pensionado/a,1440000.0,Android,54.65.136.230,Colombia,referido,programa_fidelizacion,2025-12-18,1,16,19,supermercado,3,97000.0,2026-07-12,0,0,0,51,estable,0
DM-00170,Ana Gomez,ana.gomez481@miemail.com,3060285599,SYN-67393423,1988-12-31,37,M,Barranquilla,El Prado,Carrera 129 # 42-95,10.96503,-74.81942,2.0,Ingeniero/a,,iOS,196.21.209.225,Italia,marketplace,registro_cuenta,2025-02-07,0,15,32,bebe_maternidad,2,449000.0,2026-04-10,0,0,3,24,fiel,0
DM-01081,Ricardo Gomez,ricardo.gomez484@webmail.net,3554983726,SYN-71579605,1983-01-01,43,F,Cali,Ciudad Jardin,Calle 133 # 93-38,3.45361,-76.53657,3.0,Enfermero/a,1870000.0,macOS,81.152.175.204,Colombia,publicidad_pagada,facturacion,2023-05-27,0,17,52,tecnologia,3,686000.0,2026-06-28,0,0,0,43,estable,0
DM-00274,Nicolas Lozano,nicolas.lozano592@datamail.co,3192196303,SYN-74289866,1947-01-01,79,F,Bogota,Suba,Calle 76 # 60-75,4.67089,-74.09276,2.0,Administrador/a,2820000.0,Android,218.8.248.105,Estados Unidos,busqueda_organica,facturacion,2024-01-15,0,20,37,hogar,3,220000.0,2026-04-11,6,0,0,66,en_riesgo,1
DM-01484,Felipe Pineda,felipe.pineda12@datamail.co,3296805621,SYN-28842765,1991-01-01,35,M,Santa Marta,Centro,Carrera 3 # 85-11,11.21807,-74.20692,6.0,Estudiante,8010000.0,Android,127.190.16.130,Colombia,marketplace,facturacion,2023-09-23,0,17,53,tecnologia,4,756000.0,2026-04-02,1,0,0,53,estable,0
DM-00759,Ximena Riveros,ximena.riveros2@miemail.com,3722217609,SYN-14245252,2004-01-01,22,F,Ibague,Ambala,Diagonal 114 # 2-36,4.46246,-75.22106,5.0,,5830000.0,Android,101.9.231.70,Colombia,busqueda_organica,facturacion,2024-06-14,0,17,42,hogar,2,136000.0,2026-04-03,1,0,0,33,fiel,0
DM-00303,Natalia Mendoza,natalia.mendoza424@miemail.com,3921771110,SYN-56831880,1988-12-31,37,M,Medellin,El Poblado,Diagonal 150 # 85-9,6.26806,-75.57892,3.0,Enfermero/a,5460000.0,Android,173.163.50.105,Colombia,busqueda_organica,lista_comprada_tercero,,0,20,27,tecnologia,4,580000.0,2026-05-22,1,0,0,44,estable,0
DM-01434,Claudia Rojas,claudia.rojas230@webmail.net,3377365741,SYN-31956728,1979-01-01,47,F,Medellin,Laureles,Calle 154 # 28-52,6.26391,-75.63915,3.0,Estudiante,1490000.0,Windows,193.220.253.148,Colombia,publicidad_pagada,facturacion,2023-06-18,0,13,29,moda,1,120000.0,2026-07-14,0,0,0,46,estable,1
DM-01341,Ximena Moreno,ximena.moreno739@correo.com,3419992502,SYN-60413361,1972-01-01,54,M,Cartagena,El Pozon,Transversal 78 # 69-10,10.4329,-75.47407,4.0,Enfermero/a,2740000.0,Windows,116.185.188.37,Colombia,publicidad_pagada,programa_fidelizacion,2026-01-03,1,7,9,moda,2,503000.0,2026-05-22,1,0,0,45,estable,0
DM-00103,Luis Martinez,luis.martinez356@mail.co,3595447327,SYN-40716137,1992-01-01,34,M,Bogota,Teusaquillo,Transversal 103 # 9-28,4.66399,-74.10031,3.0,Contador/a,2310000.0,iOS,69.41.13.103,Colombia,referido,registro_cuenta,2022-10-09,1,16,14,hogar,1,186000.0,2026-03-08,0,0,0,41,estable,0
DM-00269,Camila Riveros,camila.riveros895@datamail.co,3061377120,SYN-80712238,1972-12-31,53,F,Cartagena,Bocagrande,Transversal 84 # 4-71,10.37032,-75.46146,4.0,Independiente,2690000.0,iOS,51.201.232.31,Colombia,referido,entrega_domicilio,2024-07-10,0,22,70,moda,1,156000.0,2026-08-17,1,0,0,54,estable,1
DM-00212,Camila Zapata,camila.zapata224@datamail.co,3360184300,SYN-27695815,2007-01-01,19,F,Cali,Aguablanca,Transversal 147 # 92-38,3.4795,-76.5071,1.0,Enfermero/a,1610000.0,Android,122.133.136.129,Colombia,referido,facturacion,2026-03-15,0,14,47,supermercado,2,185000.0,2026-03-03,0,0,0,56,en_riesgo,0
DM-00610,Laura Salazar,laura.salazar148@mail.co,3712926782,SYN-28986552,2004-01-01,22,F,Cali,San Fernando,Calle 57 # 70-71,3.44807,-76.54684,3.0,Ingeniero/a,,Windows,166.95.198.120,Colombia,referido,registro_cuenta,2025-05-29,0,12,31,moda,2,252000.0,2026-04-26,0,0,1,29,fiel,0
DM-00010,Natalia Gomez,natalia.gomez597@mail.co,3981476022,SYN-83104930,1970-01-01,56,F,Bogota,Suba,Calle 133 # 19-9,4.65809,-74.07616,2.0,Contador/a,920000.0,Android,214.202.177.130,Mexico,email_marketing,programa_fidelizacion,2024-05-30,1,13,40,tecnologia,4,1156000.0,2026-02-28,4,0,0,63,en_riesgo,0
DM-00063,Mauricio Uribe,mauricio.uribe166@correo.com,3659056145,SYN-89375436,1976-12-31,49,M,Bogota,Usaquen,Diagonal 176 # 1-3,4.64854,-74.10988,3.0,Ingeniero/a,,iOS,168.68.217.191,Colombia,busqueda_organica,facturacion,2025-08-07,0,20,42,mascotas,4,918000.0,2026-02-26,0,0,0,40,estable,0
DM-00809,Sebastian Peralta,sebastian.peralta227@webmail.net,3368804741,SYN-74937640,1986-01-01,40,Otro,Bogota,Usaquen,Carrera 160 # 68-62,4.71044,-74.09268,1.0,Abogado/a,1720000.0,Android,51.67.179.62,Colombia,publicidad_pagada,registro_cuenta,2024-12-26,0,20,57,hogar,1,76000.0,2026-03-24,2,0,0,88,critico,1
DM-01264,Oscar Guerrero,oscar.guerrero716@miemail.com,3963187693,SYN-24426210,1996-12-31,29,F,Cartagena,El Pozon,Carrera 64 # 82-40,10.35352,-75.43139,2.0,Estudiante,2110000.0,Windows,137.42.109.91,Mexico,email_marketing,lista_comprada_tercero,,0,18,40,deportes,1,183000.0,2026-08-20,1,0,1,67,en_riesgo,0
DM-01168,Angela Cifuentes,angela.cifuentes310@miemail.com,3394997143,SYN-25629715,1980-12-31,45,F,Barranquilla,Riomar,Calle 94 # 79-89,10.96796,-74.76554,4.0,Comerciante,,Windows,122.47.99.208,Colombia,publicidad_pagada,enriquecimiento_web,,0,14,28,salud_bienestar,1,90000.0,2026-04-25,1,0,0,48,estable,0
DM-00428,Diana Gomez,diana.gomez942@datamail.co,3683417528,SYN-28258088,2003-01-01,23,M,Bucaramanga,Provenza,Transversal 111 # 12-72,7.13008,-73.12397,4.0,Ingeniero/a,2460000.0,Android,150.148.187.103,Colombia,referido,facturacion,2023-04-08,0,23,54,deportes,3,204000.0,2026-03-03,3,0,0,47,estable,0
DM-00716,Sofia Castro,SOFIA.CASTRO752@MAIL.CO,3113085064,SYN-85026112,1983-01-01,43,F,Bogota,Kennedy,Carrera 151 # 43-9,4.63437,-74.04462,,Independiente,3140000.0,Windows,83.47.27.234,Colombia,referido,lista_comprada_tercero,,0,18,58,supermercado,2,187000.0,2026-07-02,0,1,0,42,estable,1
DM-00521,Camila Barrios,camila.barrios641@mail.co,3138098249,SYN-12124302,2000-12-31,25,M,Medellin,Robledo,Calle 26 # 6-21,6.26329,-75.57093,3.0,Docente,,Android,184.40.107.194,Colombia,publicidad_pagada,enriquecimiento_web,,0,19,64,libros,5,460000.0,2026-08-30,3,0,0,15,fiel,0
DM-00291,Daniela Vargas,daniela.vargas373@miemail.com,3262890479,SYN-56131214,2006-01-01,20,F,Manizales,Chipre,Carrera 12 # 43-49,5.08823,-75.56588,4.0,Independiente,4430000.0,macOS,178.143.56.26,Colombia,redes_sociales,registro_cuenta,2026-04-09,0,19,53,moda,3,498000.0,2026-06-14,0,0,1,24,fiel,0
DM-00844,Sofia Cifuentes,sofia.cifuentes843@miemail.com,343-011-9281,SYN-94694048,1967-01-01,59,Prefiere no responder,Bogota,Kennedy,Calle 121 # 74-84,4.61818,-74.08174,5.0,Administrador/a,6860000.0,Android,23.186.57.83,Colombia,referido,registro_cuenta,2025-05-09,1,12,11,deportes,0,0.0,2025-09-12,1,0,0,88,critico,1
DM-01262,Santiago Cardenas,santiago.cardenas29@miemail.com,3895679617,SYN-94564727,1971-01-01,55,M,Medellin,Laureles,Diagonal 71 # 59-76,6.19653,-75.56424,4.0,Tecnico/a,5490000.0,macOS,176.117.165.9,Colombia,redes_sociales,entrega_domicilio,2025-01-19,0,19,49,mascotas,1,167000.0,2026-04-15,3,0,0,29,fiel,1
DM-01408,Sofia Moreno,sofia.moreno62@miemail.com,3625981523,SYN-26149057,1988-01-01,38,F,Bogota,Teusaquillo,Diagonal 167 # 26-29,4.66575,-74.04738,2.0,Independiente,1970000.0,iOS,199.20.254.186,Colombia,busqueda_organica,programa_fidelizacion,2024-08-16,1,22,62,hogar,3,985000.0,2026-07-24,0,0,2,47,estable,0
DM-01360,Andres Trujillo,andres.trujillo261@correo.com,3475118718,SYN-35080058,1980-12-31,45,M,Barranquilla,El Prado,Carrera 166 # 17-2,10.99421,-74.83723,2.0,Administrador/a,2000000.0,Linux,94.138.229.147,Colombia,busqueda_organica,entrega_domicilio,2024-11-28,0,14,17,tecnologia,3,97000.0,2026-07-08,2,0,0,91,critico,0
DM-00647,Sandra Riveros,sandra.riveros990@correo.com,3612098781,SYN-76311455,1992-01-01,34,Otro,Bogota,Teusaquillo,Carrera 37 # 85-59,4.72121,-74.12493,3.0,Ingeniero/a,6460000.0,macOS,95.91.220.133,Colombia,busqueda_organica,programa_fidelizacion,2025-09-12,1,21,65,supermercado,2,337000.0,2026-04-09,1,0,0,46,estable,0
DM-01483,Julian Quintero,julian.quintero324@mail.co,3278517611,SYN-46868720,1990-01-01,36,F,Cali,Ciudad Jardin,Calle 16 # 68-36,3.42584,-76.53487,3.0,Comerciante,2490000.0,iOS,114.195.134.125,Colombia,busqueda_organica,entrega_domicilio,2025-08-25,0,11,37,deportes,0,0.0,2025-12-03,0,0,1,90,critico,1
DM-00754,Liliana Pineda,liliana.pineda357@webmail.net,3851691864,SYN-71717301,1980-01-01,46,M,Bogota,Kennedy,Carrera 90 # 71-12,4.69597,-74.07681,3.0,Estudiante,2250000.0,Android,20.117.140.134,Colombia,publicidad_pagada,facturacion,2025-07-30,0,22,25,supermercado,4,460000.0,2026-02-25,3,0,0,59,en_riesgo,0
DM-00639,Valentina Cifuentes,valentina.cifuentes405@correo.com,3331674781,SYN-98886385,1986-01-01,40,M,Cali,Aguablanca,Transversal 97 # 81-18,3.46618,-76.5288,2.0,Independiente,1580000.0,Windows,176.82.56.56,Colombia,busqueda_organica,registro_cuenta,2023-02-18,1,9,27,deportes,1,126000.0,2026-06-15,3,0,0,51,estable,0
DM-00596,Valentina Martinez,valentina.martinez325@webmail.net,3185192156,SYN-69324818,1984-12-31,41,F,Bogota,Engativa,Transversal 28 # 5-23,4.63543,-74.10078,5.0,Docente,3700000.0,Android,72.124.15.155,Colombia,email_marketing,enriquecimiento_web,,1,14,47,tecnologia,3,375000.0,2026-07-29,2,0,2,50,estable,0
DM-00020,Paula Naranjo,paula.naranjo975@datamail.co,3829878839,SYN-15988529,1983-01-01,43,M,Bogota,Kennedy,Transversal 116 # 85-22,4.64108,-74.05218,4.0,Enfermero/a,3860000.0,iOS,32.74.102.71,Colombia,marketplace,registro_cuenta,2024-10-23,0,16,37,moda,1,364000.0,2026-06-11,1,0,0,48,estable,0
DM-00712,David Cifuentes,david.cifuentes413@miemail.com,3151239605,SYN-86796170,1983-01-01,43,M,Bogota,Usaquen,Transversal 61 # 7-30,4.66045,-74.10256,2.0,Disenador/a,1570000.0,Android,109.62.10.96,Colombia,publicidad_pagada,entrega_domicilio,2022-09-01,0,17,47,tecnologia,2,209000.0,2026-07-28,2,0,0,20,fiel,0
DM-00739,Sofia Trujillo,sofia.trujillo190@correo.com,3042546010,SYN-53860550,1982-01-01,44,F,Bogota,Engativa,Diagonal 116 # 22-37,4.68557,-74.07015,2.0,Estudiante,1340000.0,Android,197.174.20.64,Colombia,redes_sociales,facturacion,2026-01-18,0,17,34,moda,3,831000.0,2026-02-27,1,0,1,31,fiel,0
DM-01124,Natalia Velez,natalia.velez332@correo.com,3538678166,SYN-74935350,1983-01-01,43,F,Medellin,El Poblado,Calle 117 # 48-57,6.23915,-75.55681,1.0,Enfermero/a,1180000.0,Windows,141.37.52.146,Colombia,publicidad_pagada,registro_cuenta,2024-03-31,0,16,28,tecnologia,4,409000.0,2026-08-09,2,0,0,36,estable,0
DM-00616,Diana Barrios,diana.barrios926@correo.com,389-487-3130,SYN-66901976,1980-01-01,46,M,Ibague,Picalena,Carrera 73 # 1-4,4.44294,-75.20084,5.0,Contador/a,4940000.0,Android,37.120.110.28,Colombia,busqueda_organica,facturacion,2025-09-24,0,19,31,moda,0,0.0,2025-11-28,1,0,0,45,estable,1
DM-00411,David Solano,david.solano429@correo.com,3235901557,SYN-86703465,1995-01-01,31,M,Bogota,Teusaquillo,Calle 39 # 42-14,4.63991,-74.07759,2.0,Administrador/a,1130000.0,macOS,171.147.248.194,Colombia,publicidad_pagada,facturacion,2024-10-07,0,11,16,hogar,0,0.0,2025-11-27,1,0,0,92,critico,1
DM-01355,David Solano,david.solano452@datamail.co,3558706819,SYN-96810144,1994-01-01,32,M,Villavicencio,Centro,Carrera 41 # 15-54,4.09897,-73.62999,3.0,Pensionado/a,2220000.0,Android,182.92.162.121,Colombia,redes_sociales,facturacion,2026-04-28,0,23,75,salud_bienestar,4,540000.0,2026-03-09,4,0,0,54,estable,0
DM-00415,Diana Peralta,diana.peralta913@correo.com,3788393158,SYN-47888275,1987-01-01,39,F,Villavicencio,Porfia,Calle 83 # 48-38,4.13063,-73.62951,4.0,Disenador/a,3830000.0,Android,123.159.29.56,Colombia,redes_sociales,registro_cuenta,2022-11-07,0,15,32,salud_bienestar,3,204000.0,2026-05-29,3,0,0,25,fiel,0
DM-01486,Lorena Solano,lorena.solano638@datamail.co,3888358638,SYN-52203218,2002-01-01,24,M,Medellin,Belen,Carrera 15 # 30-58,6.22656,-75.61366,,Disenador/a,3430000.0,macOS,20.219.119.99,Colombia,busqueda_organica,facturacion,2025-03-30,0,22,25,mascotas,4,211000.0,2026-07-20,2,0,0,32,fiel,0
DM-00102,Angela Peralta,angela.peralta618@datamail.co,3820031245,SYN-94135851,2004-01-01,22,M,Bogota,Teusaquillo,Diagonal 91 # 71-77,4.63252,-74.07245,3.0,Ingeniero/a,1660000.0,Android,98.168.129.139,Colombia,publicidad_pagada,lista_comprada_tercero,,0,16,29,moda,2,210000.0,2026-07-21,0,0,0,34,fiel,0
DM-01084,Ximena Quintero,ximena.quintero210@miemail.com,3164243073,SYN-12505138,1988-01-01,38,M,Pereira,Alamos,Carrera 24 # 7-46,4.83714,-75.6918,3.0,Docente,2150000.0,Windows,55.150.125.135,Colombia,email_marketing,facturacion,2023-04-19,0,19,28,hogar,4,463000.0,2026-07-15,4,0,0,27,fiel,0
DM-00756,Natalia Uribe,natalia.uribe451@mail.co,3448531098,SYN-88089474,1968-01-01,58,M,Barranquilla,Riomar,Carrera 11 # 56-29,10.97785,-74.82149,3.0,Tecnico/a,1900000.0,iOS,208.232.8.121,Colombia,publicidad_pagada,facturacion,2026-04-04,0,20,32,supermercado,2,251000.0,2026-05-27,0,0,0,56,en_riesgo,1
